model,function,offset,city,mean_absolute_error,mean_squared_error,time
MLPRegressor,std,6,Juárez,0.1288197549037227,0.02737060286138257,2256615178.0
MLPRegressor,std,6,León,0.08325209894682849,0.008976089044737803,2140985906.0
MLPRegressor,std,6,Morelia,0.24934676939233946,0.0765108915089877,1270420014.0
MLPRegressor,std,6,Reynosa,0.09745811484218088,0.013754110276547741,1126641596.0
MLPRegressor,std,6,Tijuana,0.1331705273789387,0.021790162274222178,2237103558.0
MLPRegressor,std,7,Acapulco de Juárez,0.20339406829601647,0.05585960005196529,2339459903.0
MLPRegressor,std,7,Benito Juárez,0.12325481653434196,0.021697992533604386,2318189032.0
MLPRegressor,std,7,Centro,0.18150079131137267,0.05571950697283171,2368996437.0
MLPRegressor,std,7,Chihuahua,0.13576028588667383,0.028520607753886363,2313210016.0
MLPRegressor,std,7,Cuauhtémoc,0.2287723217116713,0.07645126489893372,2417949036.0
MLPRegressor,std,7,Culiacán,0.21378366990240266,0.0553454587838831,2452028542.0
MLPRegressor,std,7,Ecatepec de Morelos,0.09286160520770069,0.016105720948275032,2625242615.0
MLPRegressor,std,7,Guadalajara,0.15436030428930636,0.03499567718396277,2418178882.0
MLPRegressor,std,7,Irapuato,0.1382427943954981,0.027509371948409696,2480789619.0
MLPRegressor,std,7,Iztapalapa,0.15490199041265287,0.04092640563583357,2345303443.0
MLPRegressor,std,7,Juárez,0.12595133949400147,0.027498886782272663,2315937485.0
MLPRegressor,std,7,León,0.0795716073096837,0.012955302711937374,2614347323.0
MLPRegressor,std,7,Morelia,0.21353242990206794,0.05755261193397716,2015628793.0
MLPRegressor,std,7,Reynosa,0.09160007268800727,0.011031179433158747,2605675094.0
MLPRegressor,std,7,Tijuana,0.13042648739834417,0.023464500029980684,2341406927.0
MLPRegressor,std,8,Acapulco de Juárez,0.23994202768308087,0.08687216270764336,1257365474.0
MLPRegressor,std,8,Benito Juárez,0.14347920387042268,0.02350832227646379,2280220240.0
MLPRegressor,std,8,Centro,0.19430022973427158,0.06068773521094923,2366121550.0
MLPRegressor,std,8,Chihuahua,0.1713394479474484,0.045972817190273775,2436826500.0
MLPRegressor,std,8,Cuauhtémoc,0.25556779020697007,0.108152759028246,2404151386.0
MLPRegressor,std,8,Culiacán,0.2933983937502693,0.10917317338049962,1789053382.0
MLPRegressor,std,8,Ecatepec de Morelos,0.10461810249108551,0.01644214442173618,2418621648.0
MLPRegressor,std,8,Guadalajara,0.200820810462596,0.05026088925907431,2720024855.0
MLPRegressor,std,8,Irapuato,0.1562004510623648,0.03527760455023577,1674507762.0
MLPRegressor,std,8,Iztapalapa,0.1786932851815791,0.05735039086993815,1668014706.0
MLPRegressor,std,8,Juárez,0.13840612592035934,0.03284896586478436,3061318382.0
MLPRegressor,std,8,León,0.09802964921741869,0.01357493549749251,2586332921.0
MLPRegressor,std,8,Morelia,0.2114039744311484,0.06824230252827312,1282500019.0
MLPRegressor,std,8,Reynosa,0.08380844159854298,0.010566253963469502,2412494772.0
MLPRegressor,std,8,Tijuana,0.13436743063748421,0.022382218548649337,2586317905.0
MLPRegressor,std,9,Acapulco de Juárez,0.23541642882730704,0.08354310268418996,1649011703.0
MLPRegressor,std,9,Benito Juárez,0.1614845338461711,0.03920866758201379,2491017114.0
MLPRegressor,std,9,Centro,0.2305528029728197,0.0770868497037607,2291395487.0
MLPRegressor,std,9,Chihuahua,0.12785772884395513,0.02553004294119144,2675245236.0
MLPRegressor,std,9,Cuauhtémoc,0.2917794549798666,0.1354368211946576,2139823963.0
MLPRegressor,std,9,Culiacán,0.2822242140587658,0.1043638622753042,1808615537.0
MLPRegressor,std,9,Ecatepec de Morelos,0.11635665685596278,0.020029190711702668,2105906687.0
MLPRegressor,std,9,Guadalajara,0.19546185220413537,0.05183900616443497,2763299885.0
MLPRegressor,std,9,Irapuato,0.16422981867027792,0.041689701599283625,2211039892.0
MLPRegressor,std,9,Iztapalapa,0.16756294263932922,0.043384980175756406,2822713792.0
MLPRegressor,std,9,Juárez,0.18559548234605933,0.05666088421024282,3060616494.0
MLPRegressor,std,9,León,0.09539793669159573,0.015567096246985965,2277927826.0
MLPRegressor,std,9,Morelia,0.2088312055251653,0.06104578758767514,1427673795.0
MLPRegressor,std,9,Reynosa,0.08563210852389552,0.011389999424542689,1943965118.0
MLPRegressor,std,9,Tijuana,0.12779248305141883,0.022928794115462864,2691475164.0
MLPRegressor,std,10,Acapulco de Juárez,0.18701615681999909,0.050230493093791496,2836984840.0
MLPRegressor,std,10,Benito Juárez,0.12055339758724497,0.02239174184810865,3108658540.0
MLPRegressor,std,10,Centro,0.20171007485605655,0.06318886002691626,2797486990.0
MLPRegressor,std,10,Chihuahua,0.10986857422596197,0.02011848866158864,3230212533.0
MLPRegressor,std,10,Cuauhtémoc,0.2537266737738853,0.09841460406632678,2876531466.0
MLPRegressor,std,10,Culiacán,0.2419007879474086,0.07310137205189493,3073305835.0
MLPRegressor,std,10,Ecatepec de Morelos,0.08805618038425321,0.01262497224617367,3333272638.0
MLPRegressor,std,10,Guadalajara,0.17237722350221896,0.041053890836992436,3078186946.0
MLPRegressor,std,10,Irapuato,0.12643681303189483,0.02213137441030648,3285223509.0
MLPRegressor,std,10,Iztapalapa,0.1396511535660923,0.03440814941685493,3265964444.0
MLPRegressor,std,10,Juárez,0.162281641525883,0.0372848868934887,3248003756.0
MLPRegressor,std,10,León,0.08920614835004649,0.012054142694348909,3402100539.0
MLPRegressor,std,10,Morelia,0.21895876108629483,0.059702617076643115,3096469024.0
MLPRegressor,std,10,Reynosa,0.09057166617217152,0.010843894968772144,2902871304.0
MLPRegressor,std,10,Tijuana,0.11254413629119144,0.01785435084442716,3148951674.0
MLPRegressor,std,11,Acapulco de Juárez,0.1846304460927648,0.049008588708088184,2698725698.0
MLPRegressor,std,11,Benito Juárez,0.11844145356578548,0.01955453482928222,3312661499.0
MLPRegressor,std,11,Centro,0.1951687094203795,0.05980382363544155,3120901856.0
MLPRegressor,std,11,Chihuahua,0.14018072321731415,0.028322676324751557,3463167874.0
MLPRegressor,std,11,Cuauhtémoc,0.23309215114656967,0.08340957907258838,2886522687.0
MLPRegressor,std,11,Culiacán,0.2207282682436357,0.05765738124712643,3164535179.0
MLPRegressor,std,11,Ecatepec de Morelos,0.09913004331893926,0.014482983351795325,3123373575.0
MLPRegressor,std,11,Guadalajara,0.16809193817701742,0.04115250637633848,3280965109.0
MLPRegressor,std,11,Irapuato,0.14441023889186652,0.027898957607731926,3399007266.0
MLPRegressor,std,11,Iztapalapa,0.1541034725284226,0.039755343298313886,3254943067.0
MLPRegressor,std,11,Juárez,0.14392967471898627,0.03401880045224895,3160963808.0
MLPRegressor,std,11,León,0.0745339486743082,0.007504383249654884,3111882164.0
MLPRegressor,std,11,Morelia,0.2075910370732694,0.05307230979250441,2680553487.0
MLPRegressor,std,11,Reynosa,0.08146873998153184,0.00909396303481819,3150680728.0
MLPRegressor,std,11,Tijuana,0.11876194550120417,0.021478084248206165,3079065292.0
MLPRegressor,std,12,Acapulco de Juárez,0.22161593157996873,0.06653280739406847,2963555122.0
MLPRegressor,std,12,Benito Juárez,0.11182467565965894,0.01976568814590479,3544595568.0
MLPRegressor,std,12,Centro,0.2165457708584652,0.06829390780135988,3025546379.0
MLPRegressor,std,12,Chihuahua,0.14260370424500374,0.0309830318095658,3353065906.0
MLPRegressor,std,12,Cuauhtémoc,0.2515906202679975,0.09550494785987583,3534805448.0
MLPRegressor,std,12,Culiacán,0.23069065515855705,0.06357109552138443,3135929056.0
MLPRegressor,std,12,Ecatepec de Morelos,0.10686719612199118,0.017670915824093584,3638480564.0
MLPRegressor,std,12,Guadalajara,0.20030486816820825,0.047251613621009284,3427888207.0
MLPRegressor,std,12,Irapuato,0.1685546414124592,0.04069440359304219,3615185528.0
MLPRegressor,std,12,Iztapalapa,0.16324657348220487,0.040241686398387384,3631963766.0
MLPRegressor,std,12,Juárez,0.15696604102497777,0.04262601398916906,3537934986.0
MLPRegressor,std,12,León,0.06607055414291994,0.006794270898714932,3488810962.0
MLPRegressor,std,12,Morelia,0.20808922078284914,0.057616321558447495,2162861661.0
MLPRegressor,std,12,Reynosa,0.10128850024122144,0.014873565627673889,3512131838.0
MLPRegressor,std,12,Tijuana,0.13268692859857253,0.024650637977756292,3525004489.0
SVR,mean,1,Acapulco de Juárez,0.1690195448248232,0.041245038995324904,27302744.0
SVR,mean,1,Benito Juárez,0.10730384576553684,0.016076227937503188,27149709.0
SVR,mean,1,Centro,0.18358975761792506,0.051611565854566874,27247917.0
SVR,mean,1,Chihuahua,0.1281452778365291,0.024665188901605857,27184485.0
SVR,mean,1,Cuauhtémoc,0.20847960114340755,0.06173351977512991,27241539.0
SVR,mean,1,Culiacán,0.21760592000824103,0.0577088124574763,27182369.0
SVR,mean,1,Ecatepec de Morelos,0.09276346264908648,0.013466033095274887,27243182.0
SVR,mean,1,Guadalajara,0.17759141738221246,0.04101660503523423,27235026.0
SVR,mean,1,Irapuato,0.13896459354990603,0.026288792396058584,27265522.0
SVR,mean,1,Iztapalapa,0.14917949438343395,0.0399399489923156,27173783.0
SVR,mean,1,Juárez,0.1290192762441449,0.02265283056001925,27677053.0
SVR,mean,1,León,0.07289042922888764,0.008554841184672257,27178583.0
SVR,mean,1,Morelia,0.1954175480590975,0.0464008311447699,28461894.0
SVR,mean,1,Reynosa,0.07941111398945405,0.007319785597954527,27525530.0
SVR,mean,1,Tijuana,0.11941697174120303,0.01891691782649831,27610181.0
SVR,mean,2,Acapulco de Juárez,0.16581094411894906,0.04033595610600045,28315258.0
SVR,mean,2,Benito Juárez,0.10841092692969453,0.01636557756676871,28169771.0
SVR,mean,2,Centro,0.18500779137116632,0.05191851802790064,28062171.0
SVR,mean,2,Chihuahua,0.12880606105951511,0.02480211062576901,27955815.0
SVR,mean,2,Cuauhtémoc,0.2095625570755023,0.06193996623462674,27929867.0
SVR,mean,2,Culiacán,0.21626071336938205,0.05757575996345151,27862416.0
SVR,mean,2,Ecatepec de Morelos,0.09367391014973335,0.013646081551259036,27892482.0
SVR,mean,2,Guadalajara,0.17676514145492017,0.04098909244263773,27915940.0
SVR,mean,2,Irapuato,0.1382728316245544,0.02610992947965674,27988152.0
SVR,mean,2,Iztapalapa,0.14900940684971814,0.039877913746779015,28039182.0
SVR,mean,2,Juárez,0.1303533852779102,0.022849922196365408,27895216.0
SVR,mean,2,León,0.07216065453013604,0.008478698182064481,27933051.0
SVR,mean,2,Morelia,0.1963943329424241,0.04677813298609999,27946692.0
SVR,mean,2,Reynosa,0.07881503088366631,0.007159958421821072,28454334.0
SVR,mean,2,Tijuana,0.11977561034769667,0.01903055630422926,28004958.0
SVR,mean,3,Acapulco de Juárez,0.16592096040918564,0.0403620132589579,28938966.0
SVR,mean,3,Benito Juárez,0.10793097381273613,0.016235620883614972,28853444.0
SVR,mean,3,Centro,0.1856501341231074,0.052077413636575115,28909062.0
SVR,mean,3,Chihuahua,0.12583857909016236,0.024289891252214084,29592398.0
SVR,mean,3,Cuauhtémoc,0.21041533567740153,0.06212729473823552,28934403.0
SVR,mean,3,Culiacán,0.2153937152414664,0.05751877606059296,28810364.0
SVR,mean,3,Ecatepec de Morelos,0.093514347082646,0.013612729445491616,28949834.0
SVR,mean,3,Guadalajara,0.17789447708094605,0.04103182988620108,28860666.0
SVR,mean,3,Irapuato,0.13976628183775058,0.02651403724734898,28941660.0
SVR,mean,3,Iztapalapa,0.14910547897691676,0.03991284703053524,28877012.0
SVR,mean,3,Juárez,0.13182580036014585,0.023129431696295125,28840450.0
SVR,mean,3,León,0.07268235292265404,0.008531502688468239,28904796.0
SVR,mean,3,Morelia,0.19779592386588318,0.047369526933620766,30191735.0
SVR,mean,3,Reynosa,0.07838226064597179,0.007050599020769447,29149995.0
SVR,mean,3,Tijuana,0.11932945582207603,0.018889773155982767,29099809.0
SVR,mean,4,Acapulco de Juárez,0.16552769446677293,0.040270539841291156,29887357.0
SVR,mean,4,Benito Juárez,0.10762056446259025,0.016155251526161474,29669456.0
SVR,mean,4,Centro,0.18627939462518867,0.0522450756492534,29664342.0
SVR,mean,4,Chihuahua,0.12428354844697843,0.024126965887417456,29722820.0
SVR,mean,4,Cuauhtémoc,0.21083269252266792,0.06222692634087989,29691067.0
SVR,mean,4,Culiacán,0.21475984343692758,0.05749138489356773,29593510.0
SVR,mean,4,Ecatepec de Morelos,0.09308515146707769,0.013526808739572193,29688515.0
SVR,mean,4,Guadalajara,0.17893131674519608,0.0411047566523643,29693382.0
SVR,mean,4,Irapuato,0.140344224875734,0.02668837815752964,29795467.0
SVR,mean,4,Iztapalapa,0.1482950969853479,0.03962686279513369,29715582.0
SVR,mean,4,Juárez,0.132982189049944,0.02339454848759515,29610574.0
SVR,mean,4,León,0.07278540462814082,0.00854289894902268,29619155.0
SVR,mean,4,Morelia,0.1981340335167288,0.04752101367281779,30240587.0
SVR,mean,4,Reynosa,0.07883535657832813,0.007165232790273975,29598482.0
SVR,mean,4,Tijuana,0.11968274082909583,0.01900075937640979,30684320.0
SVR,mean,5,Acapulco de Juárez,0.16530057880333518,0.04021982635258925,30540882.0
SVR,mean,5,Benito Juárez,0.10701800636136347,0.01600749247683238,30316820.0
SVR,mean,5,Centro,0.18689167939637522,0.05241961728738584,30386271.0
SVR,mean,5,Chihuahua,0.12349615037358838,0.02407213411645748,30473474.0
SVR,mean,5,Cuauhtémoc,0.21134936714215796,0.06235750597987312,30468953.0
SVR,mean,5,Culiacán,0.21448093857026146,0.05748315139291813,30855837.0
SVR,mean,5,Ecatepec de Morelos,0.09230986221663935,0.013385610882683767,30365665.0
SVR,mean,5,Guadalajara,0.17938861636329304,0.0411471701468193,30446178.0
SVR,mean,5,Irapuato,0.14042321965036617,0.02671298595153002,30443785.0
SVR,mean,5,Iztapalapa,0.1477279905258913,0.03943844836324918,30474008.0
SVR,mean,5,Juárez,0.13412528128738316,0.023696044680320574,30281168.0
SVR,mean,5,León,0.07298911919843729,0.008566364684916837,31775106.0
SVR,mean,5,Morelia,0.19833123445015777,0.04761095108844547,30588008.0
SVR,mean,5,Reynosa,0.07922895925972002,0.007269813644484504,30432038.0
SVR,mean,5,Tijuana,0.12024970251265227,0.019186699343627423,30269971.0
SVR,mean,6,Acapulco de Juárez,0.16480456196760956,0.04011444922421163,31438409.0
SVR,mean,6,Benito Juárez,0.1064370398301576,0.01587534192641261,31350223.0
SVR,mean,6,Centro,0.18717533985026819,0.05250429143306784,31364755.0
SVR,mean,6,Chihuahua,0.12362588859468929,0.02407988879840101,31407998.0
SVR,mean,6,Cuauhtémoc,0.2116913247537894,0.06244833347050872,31409914.0
SVR,mean,6,Culiacán,0.21438521249605944,0.05748086340985362,31247995.0
SVR,mean,6,Ecatepec de Morelos,0.09223210326853534,0.01337244418650784,31465800.0
SVR,mean,6,Guadalajara,0.17965750542604278,0.04117503795577041,31383663.0
SVR,mean,6,Irapuato,0.14047323169722536,0.026728662066089818,31384135.0
SVR,mean,6,Iztapalapa,0.1472842721028215,0.039297755975381175,31420790.0
SVR,mean,6,Juárez,0.13497670668926137,0.0239460850571793,31724911.0
SVR,mean,6,León,0.07315248821113582,0.008586082596077196,31222809.0
SVR,mean,6,Morelia,0.19830456508644168,0.047598719774112945,31291642.0
SVR,mean,6,Reynosa,0.07930723349636296,0.00729116526989169,31192874.0
SVR,mean,6,Tijuana,0.12012644493790772,0.019145455612018785,31505902.0
SVR,mean,7,Acapulco de Juárez,0.16433143881951479,0.040020813622091825,32589881.0
SVR,mean,7,Benito Juárez,0.1060007877646736,0.015782765556339902,32048503.0
SVR,mean,7,Centro,0.18771457819138274,0.052671913008477025,32248675.0
SVR,mean,7,Chihuahua,0.1240642272351108,0.024109824221438068,32198565.0
SVR,mean,7,Cuauhtémoc,0.2116043354004369,0.06242489550258589,32048808.0
SVR,mean,7,Culiacán,0.2142696432668986,0.05747846743699037,31879126.0
SVR,mean,7,Ecatepec de Morelos,0.09202761217245778,0.013338684069191215,32016554.0
SVR,mean,7,Guadalajara,0.1798623282243705,0.041197721307009064,32097098.0
SVR,mean,7,Irapuato,0.14064475377396973,0.026782995076959974,33403713.0
SVR,mean,7,Iztapalapa,0.14658706228864632,0.03908861958940947,32663698.0
SVR,mean,7,Juárez,0.13567617588916958,0.024167772094544078,32303993.0
SVR,mean,7,León,0.07325062680176382,0.00859831244605435,32065422.0
SVR,mean,7,Morelia,0.198297170077454,0.04759533199524977,32124232.0
SVR,mean,7,Reynosa,0.07922993784642354,0.007270079448497214,31957537.0
SVR,mean,7,Tijuana,0.1204020652468411,0.01923831198809158,32076163.0
SVR,mean,8,Acapulco de Juárez,0.16377445641905924,0.03991918773072502,32941578.0
SVR,mean,8,Benito Juárez,0.1054758318298949,0.015678934354245336,32929802.0
SVR,mean,8,Centro,0.18773381573015607,0.05267805412927547,32923524.0
SVR,mean,8,Chihuahua,0.12400242889802236,0.024105254789454147,32923337.0
SVR,mean,8,Cuauhtémoc,0.2121462669348048,0.06257460898532193,32905758.0
SVR,mean,8,Culiacán,0.21414835222582337,0.05747638377536967,32704423.0
SVR,mean,8,Ecatepec de Morelos,0.0916016416755311,0.013272387549214337,33459316.0
SVR,mean,8,Guadalajara,0.17996068894531475,0.04120906170555918,33008701.0
SVR,mean,8,Irapuato,0.14090938751938345,0.026868554374054523,32912778.0
SVR,mean,8,Iztapalapa,0.1463871364291412,0.03903133985649077,32943285.0
SVR,mean,8,Juárez,0.13620651117765387,0.024345637621123465,32728517.0
SVR,mean,8,León,0.07347250174742966,0.008627027136939584,32808105.0
SVR,mean,8,Morelia,0.1983021655196494,0.04759762031212156,32803250.0
SVR,mean,8,Reynosa,0.07916599955476648,0.00725277289365879,32715962.0
SVR,mean,8,Tijuana,0.12178617229837724,0.019739075726558798,32840122.0
SVR,mean,9,Acapulco de Juárez,0.16360069940382657,0.039889388940814424,33768825.0
SVR,mean,9,Benito Juárez,0.10509828534211585,0.015609370363076663,33609891.0
SVR,mean,9,Centro,0.18787837682116315,0.05272455695856207,33651810.0
SVR,mean,9,Chihuahua,0.12376684795995892,0.024088886548291197,33698554.0
SVR,mean,9,Cuauhtémoc,0.21198845742525185,0.06253010341086933,34955975.0
SVR,mean,9,Culiacán,0.2140902805384489,0.057475542398943584,33855251.0
SVR,mean,9,Ecatepec de Morelos,0.09068908756247976,0.013148683042911391,33644715.0
SVR,mean,9,Guadalajara,0.17996539577353793,0.04120961165131574,33782503.0
SVR,mean,9,Irapuato,0.1409926140192827,0.026895896777987288,33710750.0
SVR,mean,9,Iztapalapa,0.14627436029499205,0.038999557924367205,33887045.0
SVR,mean,9,Juárez,0.1367712591244114,0.024544321264016244,33537988.0
SVR,mean,9,León,0.07368660192604785,0.008656135765528669,33685827.0
SVR,mean,9,Morelia,0.19899853500941728,0.04792394004180109,33618802.0
SVR,mean,9,Reynosa,0.07928034418308148,0.007283809684602679,33598517.0
SVR,mean,9,Tijuana,0.12182184056224327,0.019752739958647104,33739625.0
SVR,mean,10,Acapulco de Juárez,0.16300425415124004,0.0397939911797414,34639529.0
SVR,mean,10,Benito Juárez,0.10489936662239903,0.01557443908114959,34401789.0
SVR,mean,10,Centro,0.1878471437063426,0.05271445670619153,35121769.0
SVR,mean,10,Chihuahua,0.1229411186670812,0.0240446599292739,34543303.0
SVR,mean,10,Cuauhtémoc,0.21238248536563764,0.06264262366153578,34367858.0
SVR,mean,10,Culiacán,0.21408408363812656,0.05747545858863328,34315099.0
SVR,mean,10,Ecatepec de Morelos,0.09024222974892286,0.013097219606235033,34330247.0
SVR,mean,10,Guadalajara,0.18007081155934312,0.04122210256046973,34899339.0
SVR,mean,10,Irapuato,0.1410709096384427,0.026921808936671787,34433616.0
SVR,mean,10,Iztapalapa,0.14601723007210768,0.03892852165116334,34540319.0
SVR,mean,10,Juárez,0.13709675497399104,0.024663180327271453,34210950.0
SVR,mean,10,León,0.07376354618219443,0.0086669328644127,34368747.0
SVR,mean,10,Morelia,0.19933103060776347,0.04808487934703767,34407784.0
SVR,mean,10,Reynosa,0.07934663120629486,0.007301981706783594,34242939.0
SVR,mean,10,Tijuana,0.12152804411616722,0.019641326401972397,34320227.0
SVR,mean,11,Acapulco de Juárez,0.16283955124931704,0.03976952841009512,35773413.0
SVR,mean,11,Benito Juárez,0.10480405278925337,0.015558122085228786,35511287.0
SVR,mean,11,Centro,0.18808431555589802,0.05279188664791777,35314294.0
SVR,mean,11,Chihuahua,0.12185358350146261,0.02401762194646039,35470252.0
SVR,mean,11,Cuauhtémoc,0.21176148213242152,0.06246740169200867,35236413.0
SVR,mean,11,Culiacán,0.21403308503418841,0.05747481260864599,35199715.0
SVR,mean,11,Ecatepec de Morelos,0.08918160649996963,0.012999053463900364,35207647.0
SVR,mean,11,Guadalajara,0.1803019070370248,0.04125065197951706,35379557.0
SVR,mean,11,Irapuato,0.14112146953666946,0.026938639603159332,35328622.0
SVR,mean,11,Iztapalapa,0.1458794254807262,0.038891267320190936,35630409.0
SVR,mean,11,Juárez,0.137371336477054,0.024765918903637548,35070854.0
SVR,mean,11,León,0.07336241243928161,0.008612594963524359,35219854.0
SVR,mean,11,Morelia,0.19886846984336848,0.04786188647369631,36020328.0
SVR,mean,11,Reynosa,0.07963078171977256,0.007381372802176597,35043351.0
SVR,mean,11,Tijuana,0.12157835923864761,0.019660223152543142,35056567.0
SVR,mean,12,Acapulco de Juárez,0.1627498170250102,0.03975654296247952,35993685.0
SVR,mean,12,Benito Juárez,0.10467845402237734,0.015537036736590324,35966506.0
SVR,mean,12,Centro,0.18820885303007992,0.05283322032784045,35991058.0
SVR,mean,12,Chihuahua,0.121592342136263,0.024016412382994266,36118730.0
SVR,mean,12,Cuauhtémoc,0.21147733917801356,0.06239108591819973,35885872.0
SVR,mean,12,Culiacán,0.21402627322654044,0.05747473223296128,35814000.0
SVR,mean,12,Ecatepec de Morelos,0.08877392219450184,0.012970299271640026,35945433.0
SVR,mean,12,Guadalajara,0.18003674234588113,0.04121802917626603,36037789.0
SVR,mean,12,Irapuato,0.14126818990112489,0.026987914888050527,36042131.0
SVR,mean,12,Iztapalapa,0.14557729387090393,0.03881158231904918,36090645.0
SVR,mean,12,Juárez,0.13760761488637038,0.024856136409979364,37216053.0
SVR,mean,12,León,0.07326700752001993,0.008600381919548775,36348957.0
SVR,mean,12,Morelia,0.19866083321080247,0.04776387565957155,36242678.0
SVR,mean,12,Reynosa,0.08015545844021844,0.007534332039709683,35915664.0
SVR,mean,12,Tijuana,0.12158800605401747,0.019663854864448948,35881952.0
SVR,max,1,Acapulco de Juárez,0.17180704463040303,0.04228552460739411,27160812.0
SVR,max,1,Benito Juárez,0.10509657869974061,0.015609065618211005,27108425.0
SVR,max,1,Centro,0.18457847223571794,0.051819219107490586,27098763.0
SVR,max,1,Chihuahua,0.1319012690580759,0.025617856185910007,27113449.0
SVR,max,1,Cuauhtémoc,0.2145430537521311,0.06334239521972346,27149323.0
SVR,max,1,Culiacán,0.21500700440011242,0.05750063163218235,26950461.0
SVR,max,1,Ecatepec de Morelos,0.09032531277980392,0.013106334707260532,27019293.0
SVR,max,1,Guadalajara,0.17929836410355396,0.04113830255319033,27003289.0
SVR,max,1,Irapuato,0.1402115485671087,0.026647469195409633,27230305.0
SVR,max,1,Iztapalapa,0.14707122792924077,0.03923230360860426,27035695.0
SVR,max,1,Juárez,0.1293147188722165,0.02269187412579818,26963734.0
SVR,max,1,León,0.07579864956539271,0.009016979529112004,27016111.0
SVR,max,1,Morelia,0.19743320429265576,0.047210827025315226,27092860.0
SVR,max,1,Reynosa,0.07868636536575212,0.007126858215567667,27026449.0
SVR,max,1,Tijuana,0.12026183224698313,0.0191907827578473,27051291.0
SVR,max,2,Acapulco de Juárez,0.1704662454957952,0.041755950625135554,28014028.0
SVR,max,2,Benito Juárez,0.10702724007641802,0.016009674585809017,28322477.0
SVR,max,2,Centro,0.18436443837083433,0.05177177985850684,29423175.0
SVR,max,2,Chihuahua,0.13225188068777097,0.025728382443020736,29416395.0
SVR,max,2,Cuauhtémoc,0.2147979170438289,0.06343417520236765,28449343.0
SVR,max,2,Culiacán,0.21517649676473694,0.0575080319414303,27919917.0
SVR,max,2,Ecatepec de Morelos,0.08953457367996069,0.013027975703162487,27983587.0
SVR,max,2,Guadalajara,0.17744296858942174,0.04101015278156316,27896111.0
SVR,max,2,Irapuato,0.13939502067582094,0.026407329535819875,27905850.0
SVR,max,2,Iztapalapa,0.14597913321188946,0.03891816550197539,29116035.0
SVR,max,2,Juárez,0.12984709346690987,0.02276883954343505,28286640.0
SVR,max,2,León,0.07424073623702707,0.00873786032547721,27950609.0
SVR,max,2,Morelia,0.1977440587213929,0.047346592651775175,27863245.0
SVR,max,2,Reynosa,0.07861240335176364,0.007108055712717478,27816152.0
SVR,max,2,Tijuana,0.12115541034867937,0.01950374115393785,27868889.0
SVR,max,3,Acapulco de Juárez,0.1704732684689519,0.041758583975125455,30503665.0
SVR,max,3,Benito Juárez,0.10620835716705088,0.015826101522463783,28694544.0
SVR,max,3,Centro,0.18322144562590678,0.05154170883774362,28721584.0
SVR,max,3,Chihuahua,0.13051358263783794,0.02521658729662313,28764096.0
SVR,max,3,Cuauhtémoc,0.2136764231658693,0.06304488773924267,28873915.0
SVR,max,3,Culiacán,0.2143246001183328,0.0574795568324603,28719293.0
SVR,max,3,Ecatepec de Morelos,0.09037859240256252,0.013112289034506454,28843812.0
SVR,max,3,Guadalajara,0.17711592757966432,0.04099827067511148,30147652.0
SVR,max,3,Irapuato,0.13971587832435775,0.026499307707539197,29750477.0
SVR,max,3,Iztapalapa,0.14639563406324796,0.039033750069763166,30244973.0
SVR,max,3,Juárez,0.12996577877632118,0.022787156952321155,30320281.0
SVR,max,3,León,0.07258472226938516,0.008520999821354758,30411841.0
SVR,max,3,Morelia,0.19884467400861972,0.04785058849531636,30200116.0
SVR,max,3,Reynosa,0.07857703593956299,0.007099122667218499,28754026.0
SVR,max,3,Tijuana,0.11955483629075185,0.018960145129600803,28776279.0
SVR,max,4,Acapulco de Juárez,0.1704878737169541,0.04176406513042176,29814430.0
SVR,max,4,Benito Juárez,0.1062509680224105,0.015835157646051548,29629263.0
SVR,max,4,Centro,0.18363004421754792,0.051619453851022415,29676096.0
SVR,max,4,Chihuahua,0.12947652623339867,0.02495442689449438,29696402.0
SVR,max,4,Cuauhtémoc,0.21354523236421716,0.0630018145412055,29712736.0
SVR,max,4,Culiacán,0.21398329516947245,0.057474257212963585,29562615.0
SVR,max,4,Ecatepec de Morelos,0.09063666879834475,0.013142335971885176,29591104.0
SVR,max,4,Guadalajara,0.17865948996831546,0.041082518281216326,29625585.0
SVR,max,4,Irapuato,0.139609103378969,0.026468356349549037,30837021.0
SVR,max,4,Iztapalapa,0.14603466050746466,0.038933274412339944,30183069.0
SVR,max,4,Juárez,0.1293872348583956,0.02270185755847494,29781256.0
SVR,max,4,León,0.07229402890343858,0.008491420987612767,29571715.0
SVR,max,4,Morelia,0.19865770782128706,0.047762410261238064,29676360.0
SVR,max,4,Reynosa,0.07945861584471427,0.007332980795820732,29636436.0
SVR,max,4,Tijuana,0.12003296080086734,0.01911447842336414,29487809.0
SVR,max,5,Acapulco de Juárez,0.170427640275238,0.04174150154611779,30496404.0
SVR,max,5,Benito Juárez,0.10630129206708745,0.015845923213634577,30301958.0
SVR,max,5,Centro,0.18479118026233904,0.05186772606421475,30470468.0
SVR,max,5,Chihuahua,0.12781870430668077,0.024602355857732214,30403291.0
SVR,max,5,Cuauhtémoc,0.21371441608944838,0.06305745817629528,30349383.0
SVR,max,5,Culiacán,0.21389756112212482,0.05747347515253213,30166462.0
SVR,max,5,Ecatepec de Morelos,0.09027208815182773,0.0131004715557584,30363646.0
